LAND;EIU;REGION;NETZ;STR_NR;STR_KURZNAME;STR_KM_ANF;STR_KM_END;VON_KM;BIS_KM;VON_KM_I;BIS_KM_I;RI;LAENGE;DB_BETRIEB;ISK_NETZ;BAHNNUTZUNG;BETREIBERART;SONDERFALL;SONST_VERTR;AUSLAND
SN;DB Netz (ohne RNI);SO;Dresden;6582;Abzw Svt - Königsh-Hochst;1,2 + 60;13,2 + 53;2,8 + 80;11,9 + 70;100280080;101190070;1;9090;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6582;Abzw Svt - Königsh-Hochst;1,2 + 60;13,2 + 53;11,9 + 70;13,2 + 53;101190070;101320053;1;1283;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6582;Abzw Svt - Königsh-Hochst;1,2 + 60;13,2 + 53;1,2 + 60;2,8 + 80;100120060;100280080;2;1620;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6582;Abzw Svt - Königsh-Hochst;1,2 + 60;13,2 + 53;2,8 + 80;11,9 + 70;100280080;101190070;2;9090;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6582;Abzw Svt - Königsh-Hochst;1,2 + 60;13,2 + 53;11,9 + 70;13,2 + 53;101190070;101320053;2;1283;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6584;Großpostwitz - Löbau (Sachs);0,8 + 0;19,3 + 33;0,8 + 0;0,9 + 40;100080000;100090040;1;140;nv;03 nicht ISK-relevantes Netz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6584;Großpostwitz - Löbau (Sachs);0,8 + 0;19,3 + 33;0,9 + 40;18,4 + 0;100090040;101840000;1;17460;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6584;Großpostwitz - Löbau (Sachs);0,8 + 0;19,3 + 33;18,4 + 0;19,3 + 33;101840000;101930033;1;933;nv;03 nicht ISK-relevantes Netz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6584;Großpostwitz - Löbau (Sachs);0,8 + 0;19,3 + 33;0,8 + 0;0,9 + 40;100080000;100090040;2;140;nv;03 nicht ISK-relevantes Netz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6584;Großpostwitz - Löbau (Sachs);0,8 + 0;19,3 + 33;0,9 + 40;18,4 + 0;100090040;101840000;2;17460;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
